"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KDM4B",3674.31006532481,-0.692710369150516,0.0752363942026299,-9.20711813068657,3.34997935536494e-20,5.34963525655334e-18
"KDM3A",3649.76262803569,-0.598602430246204,0.17848160114249,-3.3538607140145,0.000796924671049792,0.013284928638271
"KCTD1",764.226991225184,-0.617081185318306,0.131286213820282,-4.70027406048153,2.59812572083254e-06,9.06003554936032e-05
"KATNAL1",777.882726802586,-0.821926690980333,0.163757674467654,-5.01916440650652,5.18967212874098e-07,2.09635762798575e-05
"KAT5",914.109318800871,-0.387477639934678,0.0915369617051639,-4.23301836456757,2.30575668718958e-05,0.000633415828199491
"JAM2",84.3527896624418,-0.778211584431628,0.246517482026156,-3.15682108236469,0.00159499179363433,0.0235350818461397
"ITPA",2352.74544540767,-0.408651071541835,0.113537004816239,-3.59927648437831,0.000319103775585232,0.0061333253244374
"ITGA11",32.9036581421541,-0.91104946821034,0.314452472100495,-2.89725649833396,0.00376441840027471,0.0478590901826592
"ITFG2",707.160987991025,-0.334458665319229,0.114572316622048,-2.91919265648213,0.00350939260938779,0.045428023876219
"IQCE",1980.69604755853,-0.279740057895343,0.0863855520746174,-3.23827366008742,0.00120255398420493,0.0186292293092563
"INTS9",1666.51550855374,-0.486934696731393,0.0793656298724878,-6.1353346217213,8.49801287326316e-10,5.24207747167681e-08
"INTS3",2497.23088612657,-0.316339934332871,0.0980246863963547,-3.22714558916084,0.00125031824878739,0.0192643714310461
"INPP5F",1525.60865967234,-0.452123730977235,0.115759226736259,-3.90572521711235,9.39432159368116e-05,0.0021934421876391
"INPP4A",1806.6052301319,-0.463788544690039,0.154485811646582,-3.0021433020079,0.00268085944416484,0.0360975928466861
"INIP",1651.54212024137,-0.486880382953987,0.0570922627098596,-8.52795737713692,1.48954399681591e-17,1.95783371335335e-15
"ING4",923.127812632556,-0.623597144002368,0.200981131991368,-3.10276461189974,0.00191722065750022,0.0272996244789218
"ILF3-DT",849.940602360213,-0.52433455751952,0.115707572584579,-4.53154919602383,5.855269721801e-06,0.000189030252548337
"IKBKE",759.77483560915,-0.316458732543573,0.107920927704932,-2.93232035040328,0.00336439508176482,0.0438500524501262
"IFT81",1670.6484097023,-0.295157872226354,0.0525889073692895,-5.61255000324874,1.99366572631113e-08,1.0291772285643e-06
"IFT140",825.31724100914,-0.371983542007198,0.0973533417364943,-3.82096325993661,0.000132931456135222,0.00291205101408018
"IFRD2",2961.77102990883,-0.613080409618552,0.123930210499393,-4.94698110451086,7.53732898441135e-07,2.94983615077929e-05
"IDUA",314.549890289689,-0.529218318444413,0.161922465013081,-3.26834400897774,0.00108178791228845,0.0171789126926326
"IDH1",5235.28783009885,-0.140920529969972,0.0360537630753664,-3.9086219564763,9.28240855508242e-05,0.00217569979397385
"IAH1",1494.52941560443,-0.71431951957145,0.141519513896074,-5.04749839726003,4.47632525268776e-07,1.82111832363514e-05
"HTR7P1",249.118971005399,-0.913744578935217,0.114946767249577,-7.9492847062959,1.87591484564354e-15,2.06798432048459e-13
"HSD17B14",1248.32527610834,-0.928670960033025,0.280728878092744,-3.30807064218815,0.000939411100199216,0.015229333462148
